####
# Wall Drawing matplotlib drawings/86_001_2.0m_5.0m_10000.png
#
# User input was Height(m): 2.0, Width(m): 5.0, Number of lines: 10000
#
#
x, y, degrees
0.8607, 1.8837, 131.96
0.4318, 1.2494, 135.37
0.6286, 0.2740, 53.41
3.0535, 1.1322, 324.23
0.7106, 0.5581, 324.01
0.2294, 1.0306, 216.27
1.3202, 1.3800, 272.45
3.1606, 1.5836, 14.49
0.1097, 1.4127, 146.65
4.8939, 0.8986, 115.52
4.2995, 1.0493, 36.08
0.0504, 1.7146, 172.09
4.1219, 0.8994, 284.89
2.7496, 1.7202, 180.42
2.4079, 1.1343, 302.69
2.6169, 0.1548, 227.98
4.5721, 1.3009, 229.19
0.3404, 0.0343, 335.88
4.6284, 1.6002, 351.90
2.3347, 1.1323, 198.82
1.5226, 1.5763, 308.02
4.9084, 1.8863, 83.44
0.5390, 1.7368, 88.59
2.5557, 1.4692, 351.47
2.5487, 0.3509, 114.70
0.4091, 0.7229, 165.22
0.8300, 1.2128, 349.65
4.1731, 1.7501, 173.34
2.3042, 0.6330, 307.88
3.6090, 0.1613, 183.52
2.8466, 0.6411, 123.24
0.5278, 1.8844, 84.01
4.3219, 1.3190, 51.38
4.3707, 1.3224, 119.55
3.7932, 0.0316, 244.20
1.8298, 1.2323, 173.94
4.1627, 1.3278, 238.41
3.4019, 1.7066, 297.88
3.0468, 1.8396, 219.30
3.6384, 0.0160, 167.35
0.0127, 0.6222, 276.45
4.6430, 0.1302, 266.85
2.3016, 0.4529, 313.87
3.1238, 0.4164, 301.77
2.1432, 1.1143, 222.39
2.1966, 0.7908, 137.07
1.6190, 0.9701, 117.14
1.9054, 1.8167, 23.51
2.9437, 0.9525, 70.53
0.6144, 0.6830, 62.44
3.4048, 1.5387, 79.68
1.2489, 0.8558, 255.70
4.6976, 1.3517, 242.03
2.4579, 1.4451, 63.22
1.3186, 1.2182, 286.49
0.3727, 1.8058, 21.50
1.5518, 1.1910, 141.04
4.6109, 1.5678, 161.21
4.0624, 0.1480, 316.68
4.0859, 0.9208, 321.56
1.6837, 0.6428, 98.03
1.8333, 1.9465, 286.68
3.9574, 0.3330, 321.61
1.3469, 1.9480, 304.86
0.3722, 1.2907, 261.39
2.3399, 0.2182, 186.72
0.2331, 1.0485, 89.24
2.0748, 0.6191, 100.52
3.3901, 0.3992, 110.51
2.3228, 0.5307, 332.62
4.3324, 0.7282, 142.99
1.9604, 1.1984, 224.46
1.0675, 0.8745, 132.57
4.0569, 1.4971, 12.80
2.3764, 1.9562, 247.01
1.1847, 0.3780, 24.10
1.0481, 0.4311, 265.13
0.6632, 1.8058, 119.52
2.0253, 1.1046, 152.16
0.8430, 0.3667, 83.61
1.3092, 1.5966, 272.93
2.5927, 0.5437, 50.70
4.2859, 0.7357, 330.77
1.6743, 0.4045, 282.69
2.5800, 1.0473, 271.44
1.2696, 0.6250, 231.77
3.1372, 0.5464, 19.92
1.9367, 1.8061, 226.01
0.7206, 0.5569, 71.70
3.6264, 0.1509, 51.26
4.0498, 1.9835, 27.21
3.8060, 0.0373, 244.26
2.5179, 1.6442, 255.42
1.3288, 0.1960, 198.10
3.7364, 0.5376, 78.59
4.2885, 0.5323, 257.81
4.5221, 0.8399, 80.71
1.3935, 0.7277, 164.83
1.9863, 0.8085, 23.24
2.2041, 1.7512, 177.49
1.4374, 0.5991, 32.23
2.9559, 0.2702, 353.86
4.7168, 0.0459, 59.98
3.3967, 0.1808, 9.90
0.0058, 1.5088, 180.75
4.3770, 1.1127, 61.63
3.7781, 0.7037, 199.75
3.5279, 1.7609, 96.97
1.3196, 1.1272, 101.70
2.1861, 1.0825, 200.06
1.6274, 1.5515, 19.67
0.4455, 0.7367, 88.16
3.6034, 1.6245, 297.12
1.4623, 1.4571, 148.10
1.8976, 1.3027, 26.72
2.3842, 1.9365, 306.49
0.6078, 1.4107, 207.29
0.8101, 1.7206, 278.30
1.1043, 1.2473, 305.85
0.1215, 1.0831, 292.77
0.5449, 0.0618, 150.60
4.5205, 0.5295, 142.46
1.5443, 1.4835, 3.80
0.7995, 1.0154, 235.07
2.4272, 0.9712, 232.77
0.9908, 0.0043, 350.99
1.4242, 1.4442, 55.02
1.0443, 1.1741, 307.20
0.3643, 0.3699, 157.00
4.8343, 1.8274, 180.73
4.0238, 1.9735, 347.17
0.4943, 1.9752, 2.88
0.3920, 0.7480, 261.78
3.3241, 1.2270, 344.27
4.1600, 1.8078, 180.32
2.0732, 0.0099, 334.25
0.4030, 0.6144, 140.75
4.7259, 0.9641, 23.78
2.5069, 1.6575, 127.35
1.8178, 0.8944, 344.17
3.8498, 1.0863, 18.03
1.1637, 0.6596, 177.05
4.7296, 1.7921, 111.22
1.6998, 0.7030, 34.98
4.9070, 0.8664, 309.26
4.4949, 1.5135, 139.05
3.8594, 1.3703, 350.78
4.9255, 0.2927, 352.51
4.7070, 1.8889, 294.92
1.8351, 1.7495, 326.63
3.8902, 0.4463, 337.49
1.1696, 0.7687, 277.18
2.3632, 0.0910, 261.25
3.5746, 0.0123, 42.80
4.2773, 0.2677, 79.34
1.9403, 0.9374, 16.83
4.9639, 0.9915, 165.05
3.6878, 0.3122, 34.29
1.9038, 1.8030, 165.09
1.9687, 1.4287, 205.36
1.1541, 0.6980, 137.10
2.4329, 1.2275, 70.56
0.2282, 1.5531, 47.81
3.8794, 0.4073, 243.62
4.2882, 1.6252, 325.69
1.9301, 1.9273, 164.60
3.6132, 1.4472, 348.16
2.9755, 0.0914, 23.89
2.0288, 0.5177, 274.96
4.2601, 0.1429, 344.96
0.1254, 0.5959, 292.07
0.4450, 0.0041, 257.63
4.5745, 0.5211, 169.66
1.1473, 1.9242, 198.61
3.1703, 1.9549, 243.22
1.3333, 0.6633, 116.06
1.0327, 1.0735, 206.73
4.4833, 1.6286, 58.19
2.9021, 1.7800, 145.57
4.5414, 0.1420, 65.22
0.1896, 0.0170, 173.34
2.2619, 1.7302, 243.84
3.7888, 1.7699, 351.24
3.5890, 0.5503, 205.12
2.9726, 1.9670, 12.53
4.7517, 1.1457, 184.56
4.6848, 0.0248, 225.25
1.2202, 0.1645, 138.39
3.8360, 1.6881, 24.42
1.1840, 0.5133, 185.72
2.3921, 1.7225, 19.85
1.8631, 1.9990, 318.69
2.4532, 1.1333, 259.31
0.8431, 1.6254, 61.58
2.0153, 1.3870, 31.61
0.0694, 1.9122, 219.70
0.9213, 0.1816, 240.69
4.9987, 0.9868, 280.09
3.6244, 0.8958, 90.73
3.2314, 1.7805, 219.25
2.1412, 0.3393, 231.34
2.3726, 0.2893, 120.95
1.4204, 0.7021, 67.74
0.1611, 0.0511, 331.75
0.3087, 1.9447, 307.23
4.6210, 1.6789, 85.35
0.0002, 1.4676, 292.90
2.0110, 1.9952, 145.04
2.8387, 0.6875, 61.50
4.2580, 1.7980, 355.03
2.6000, 1.4241, 225.28
1.6979, 0.1815, 170.02
1.1827, 1.0353, 43.97
0.0581, 0.9774, 71.88
1.0493, 1.5724, 53.36
1.8663, 1.9914, 312.77
2.5932, 1.9023, 119.81
4.9084, 0.5181, 85.55
1.9583, 1.7332, 202.12
3.7942, 1.0751, 220.05
2.5517, 1.0350, 44.79
4.3558, 1.0405, 92.47
3.8762, 0.2992, 68.84
0.9447, 1.7389, 289.25
2.3516, 1.8222, 258.62
0.6081, 0.6149, 278.56
0.5182, 0.9575, 297.27
0.4131, 0.8693, 47.35
2.8028, 1.0845, 121.77
1.7836, 1.1459, 250.73
4.8149, 1.1792, 28.25
0.2244, 0.4021, 251.49
4.0953, 0.5396, 285.07
0.7616, 1.3317, 319.80
3.2694, 1.3588, 223.20
0.1148, 0.2654, 283.60
4.4980, 0.4808, 314.17
3.6788, 0.6418, 95.27
1.8528, 1.7509, 169.88
0.6588, 0.8923, 127.81
0.8987, 0.3144, 56.03
4.7121, 0.6762, 266.79
4.7539, 0.4057, 82.97
2.2437, 0.4174, 307.14
2.6502, 0.0358, 264.60
0.7552, 1.5208, 67.57
4.6556, 0.1919, 136.58
3.8528, 1.7489, 186.88
1.1305, 0.5035, 152.93
0.9525, 1.2269, 255.26
2.9533, 1.4320, 275.69
3.2845, 0.7667, 296.65
2.0735, 1.9212, 43.81
3.4219, 0.1400, 153.48
3.5428, 0.2697, 49.48
2.4343, 0.8846, 90.93
1.4587, 1.2203, 166.37
1.3111, 0.6006, 60.95
2.5036, 1.7359, 35.16
0.4811, 0.1101, 84.03
1.3192, 1.8792, 312.44
3.4216, 1.6778, 125.27
1.7257, 1.0996, 38.26
3.4862, 0.4715, 169.91
0.5678, 0.4666, 31.77
1.4142, 1.2223, 169.90
2.0863, 0.9630, 229.85
0.6952, 0.5961, 49.07
3.6841, 0.0496, 123.37
0.4565, 1.2918, 95.17
3.3897, 1.7242, 249.64
2.7350, 1.1801, 41.74
2.5953, 0.0947, 139.06
4.9278, 0.0643, 52.40
0.3837, 1.0507, 110.39
4.4365, 0.1335, 28.13
0.8713, 0.5643, 5.26
4.6841, 0.9464, 156.75
4.8507, 0.2207, 269.84
0.0986, 1.2751, 111.22
2.7218, 1.5818, 316.94
0.8355, 0.6920, 108.31
2.7149, 1.5845, 162.66
0.4626, 1.2294, 317.51
0.6047, 1.9416, 14.56
2.9871, 0.3474, 16.50
2.7968, 1.5022, 75.86
3.0347, 0.0452, 330.47
2.1451, 0.5970, 352.35
1.5540, 1.0454, 348.74
3.8441, 0.6999, 99.26
4.8525, 0.0627, 276.90
4.5283, 1.1405, 328.40
4.7332, 1.4464, 135.51
1.2073, 1.9792, 230.61
0.8938, 1.5628, 317.27
1.1650, 1.0991, 222.48
4.3426, 1.3896, 266.50
3.6380, 0.6106, 212.84
4.9624, 0.3075, 343.64
2.3126, 0.9885, 308.92
0.0613, 0.5008, 218.59
4.4353, 1.5146, 192.80
2.5509, 1.8766, 46.44
2.3552, 0.2056, 49.82
4.3063, 1.2211, 35.39
3.5789, 0.9532, 198.89
2.3752, 0.0159, 0.76
1.2835, 0.9686, 21.12
4.1771, 1.0097, 67.67
1.8214, 1.8933, 38.05
4.0711, 0.8896, 103.53
1.4605, 1.6946, 72.91
0.1301, 0.0323, 9.02
1.3964, 1.3296, 309.17
2.6370, 0.3604, 126.29
1.1058, 0.0763, 338.69
4.3352, 1.1819, 154.28
1.4892, 0.5149, 178.73
1.5627, 0.8515, 172.05
0.7616, 0.6172, 239.24
2.8217, 1.0852, 27.77
2.1297, 0.6833, 9.07
2.5707, 1.5266, 24.43
4.0726, 1.9012, 209.87
4.2433, 1.1702, 329.15
4.4094, 0.8110, 29.67
4.8482, 1.2839, 13.96
3.9352, 1.4978, 176.53
1.5054, 1.8501, 288.46
1.4171, 0.2264, 176.98
4.5109, 0.1317, 279.85
0.3507, 1.3382, 160.23
4.9258, 1.2250, 56.73
2.5437, 1.9872, 148.85
0.6696, 0.8817, 134.40
4.9440, 0.3977, 288.55
2.7349, 0.7671, 267.66
4.3392, 0.7445, 131.36
1.1407, 1.3543, 297.26
2.2421, 1.2632, 255.41
1.6809, 0.7545, 348.42
0.0933, 1.2465, 183.06
3.6022, 1.7032, 212.62
2.1608, 0.6089, 8.49
3.8560, 1.8956, 199.18
4.6115, 1.8570, 187.53
3.4390, 0.7401, 322.76
2.3890, 1.2667, 319.11
1.1390, 0.6423, 246.49
3.9739, 1.9262, 12.09
1.8733, 0.0128, 164.32
0.9313, 0.9602, 16.26
1.9623, 0.4552, 356.29
3.0707, 0.6622, 70.09
2.9623, 1.7974, 90.69
4.5388, 0.4900, 330.18
3.3764, 1.2874, 148.95
0.8997, 1.4088, 43.60
0.3783, 1.0995, 331.91
1.3938, 0.5183, 250.14
2.8690, 1.6911, 295.89
0.8840, 1.5561, 128.72
0.5402, 1.8177, 114.75
1.4517, 1.2244, 311.04
2.1471, 0.6628, 40.52
3.7712, 1.5412, 112.64
1.8676, 0.3385, 263.25
2.8905, 0.1488, 105.24
3.6430, 1.8279, 8.67
3.6683, 1.5435, 248.18
0.3638, 0.9712, 218.67
0.9494, 1.5221, 116.14
4.1656, 0.9891, 342.50
0.5806, 1.0218, 251.95
2.4419, 1.3023, 290.98
1.9311, 1.8974, 201.90
0.6289, 0.9109, 39.44
4.4211, 1.7578, 199.75
2.6890, 0.5084, 260.36
1.1886, 0.3186, 100.85
0.6172, 0.7783, 339.52
0.1524, 0.5732, 311.63
4.6906, 0.8142, 270.78
4.3480, 1.6460, 323.64
2.9336, 0.8098, 125.18
4.1902, 1.0619, 142.45
3.2664, 1.0687, 246.29
1.1798, 1.2196, 56.07
4.6211, 0.5755, 30.69
4.4581, 1.3105, 249.60
4.3893, 0.4757, 40.76
4.5726, 1.0194, 310.52
0.6332, 0.1999, 296.48
3.1220, 0.1617, 241.03
2.6895, 0.6899, 280.54
4.4938, 0.4833, 20.86
1.1046, 0.0359, 50.35
1.0609, 0.9825, 138.86
3.2417, 0.2514, 280.64
3.2568, 0.3882, 5.13
0.0029, 1.9956, 72.59
3.6069, 0.3370, 52.29
3.4549, 0.5564, 288.34
3.9226, 0.5790, 334.34
4.9540, 1.7263, 330.08
2.8952, 0.2505, 7.94
2.5905, 0.8890, 328.83
2.0670, 1.8908, 70.59
4.6301, 0.5771, 253.60
2.8328, 1.0948, 207.83
0.5918, 0.6560, 51.28
3.4812, 1.0769, 108.21
2.8963, 0.1491, 8.53
2.7093, 1.5085, 174.36
0.6683, 0.9710, 196.62
2.3920, 0.1502, 84.13
0.2798, 1.0398, 174.31
3.2311, 0.2656, 320.39
0.7096, 1.8232, 343.31
2.4403, 0.2479, 262.37
3.2890, 1.0170, 320.08
4.7278, 0.7824, 52.00
2.4132, 1.2668, 288.79
1.0520, 1.5954, 204.59
4.2903, 1.9859, 28.09
1.0185, 1.7431, 290.98
2.4793, 1.9893, 14.25
4.4798, 0.6504, 121.45
2.5115, 0.3747, 132.49
0.5746, 0.0052, 86.55
2.7864, 1.7858, 226.42
0.7196, 1.5963, 241.30
2.6624, 1.9877, 103.28
3.7253, 1.9228, 143.61
2.4641, 0.7282, 155.60
2.9073, 1.4578, 111.72
1.6905, 0.2200, 52.26
1.9244, 0.9465, 256.80
2.1188, 0.8611, 207.33
4.4852, 1.8883, 259.21
4.5193, 1.9720, 116.56
4.2484, 1.5468, 148.85
4.8020, 1.9607, 26.44
3.2871, 0.1543, 321.54
0.7334, 1.2399, 115.35
3.6429, 1.3985, 340.08
4.6857, 0.3123, 210.98
4.1393, 0.5559, 133.15
1.1740, 0.5261, 10.65
1.9359, 1.9563, 358.69
0.3428, 1.4493, 138.15
2.8654, 0.3673, 351.70
3.0842, 0.0139, 296.75
4.2026, 0.0385, 13.57
1.3641, 1.1076, 280.72
3.7231, 1.3071, 300.38
1.9159, 0.1162, 184.06
0.1662, 0.7569, 319.92
2.8290, 1.8172, 335.75
3.8922, 1.3098, 157.14
4.5121, 0.0663, 215.41
1.4242, 1.1562, 217.90
4.3903, 1.9718, 351.08
1.7472, 1.2340, 294.68
2.6886, 1.1220, 90.57
4.0044, 1.0221, 82.52
4.3049, 0.6610, 119.19
0.5001, 1.5611, 333.18
4.2616, 0.9700, 34.37
1.7213, 1.6864, 35.73
2.9298, 1.7371, 285.55
3.4663, 0.5885, 167.12
3.4983, 1.4659, 117.32
3.7630, 0.6456, 141.89
1.8498, 1.7368, 268.20
0.4187, 1.2913, 218.83
2.1951, 0.1184, 261.19
1.2985, 0.4408, 271.65
3.2542, 0.3876, 106.99
1.7864, 1.9085, 149.33
1.6411, 1.5279, 164.52
0.0342, 0.1730, 309.91
1.6849, 0.0538, 43.28
2.2857, 0.1494, 36.27
4.3914, 0.3098, 43.61
0.1093, 1.0565, 121.06
2.9187, 1.4903, 197.12
1.1296, 1.2329, 274.14
4.2683, 1.6744, 27.46
4.1649, 1.9052, 268.80
3.1416, 0.4682, 206.04
2.2853, 0.0346, 279.04
0.3889, 1.1837, 156.21
2.5794, 1.8700, 122.46
2.5275, 1.2160, 186.25
1.1327, 1.1589, 50.55
4.9550, 1.0141, 261.36
2.7851, 1.0803, 349.59
1.9681, 1.2699, 27.08
0.6448, 1.4413, 283.11
3.2633, 1.6933, 291.48
1.6380, 1.2784, 22.95
3.4615, 0.1909, 92.17
4.2536, 1.5534, 261.26
3.1387, 1.4806, 75.07
1.0704, 0.9485, 151.46
0.5971, 1.9503, 257.00
0.4167, 0.5071, 117.79
3.6238, 0.9802, 215.33
0.7709, 1.3527, 129.08
2.6436, 0.1962, 150.45
0.4526, 1.8795, 71.39
4.1157, 1.2524, 220.15
0.3771, 1.4248, 131.34
2.5345, 1.6779, 203.22
3.4823, 1.8291, 111.56
1.3343, 1.6589, 178.82
1.1816, 1.1012, 88.80
3.0670, 0.5120, 316.19
2.5566, 0.1895, 264.01
1.5127, 1.2785, 84.22
0.7536, 0.9003, 39.07
2.8768, 0.8688, 28.22
3.7801, 0.4674, 239.75
4.8513, 1.5944, 52.01
4.5714, 1.1666, 341.10
3.7658, 0.3079, 74.39
4.2058, 1.8197, 143.74
1.7000, 1.6197, 43.79
4.1532, 0.8053, 330.67
2.4174, 0.2917, 289.20
4.7409, 1.3272, 172.34
4.8905, 1.7998, 95.66
0.5962, 1.6983, 350.42
0.4506, 0.1977, 191.91
0.2689, 0.3360, 310.89
4.1381, 0.8101, 302.32
0.8573, 1.6776, 222.38
4.0764, 0.0028, 302.18
2.6832, 0.2133, 192.09
0.8658, 1.9545, 154.60
4.1580, 0.5868, 322.93
4.5053, 1.7708, 18.87
3.3045, 0.9486, 329.03
0.5684, 0.6472, 11.07
0.5593, 1.9002, 309.38
1.9797, 0.9562, 246.96
2.7687, 0.3387, 114.95
3.9963, 0.8438, 189.91
1.3652, 1.4320, 238.56
1.1731, 0.9763, 206.48
4.4362, 0.8771, 310.53
1.2750, 1.8811, 38.10
4.9064, 0.3230, 284.23
1.1557, 1.4416, 285.84
4.5486, 1.4915, 295.96
3.2815, 0.8049, 144.49
2.9699, 0.2299, 81.90
1.7052, 1.0927, 102.00
2.4219, 1.2986, 228.20
3.4930, 1.2479, 284.81
3.5248, 0.8133, 201.73
1.7696, 1.6832, 8.20
3.3073, 1.8841, 329.21
4.0451, 0.9702, 355.22
4.2938, 0.6686, 148.42
2.0155, 1.2315, 12.42
3.0388, 0.4486, 239.69
2.4603, 0.3542, 128.63
2.7337, 0.8884, 163.84
1.0402, 1.7015, 209.57
4.9621, 0.2653, 342.72
0.1008, 1.0226, 236.52
4.5706, 1.4569, 1.08
3.8075, 0.0940, 212.24
0.3770, 1.2940, 97.12
2.9099, 0.1257, 194.87
1.2197, 0.4092, 53.41
0.5743, 1.1159, 4.27
1.6088, 0.9185, 98.77
0.3718, 0.7643, 143.66
4.9761, 0.3003, 345.92
3.0652, 1.9231, 300.06
2.3757, 1.9106, 309.89
4.2973, 0.5687, 32.18
2.0646, 1.4457, 130.85
3.3712, 1.5637, 310.33
2.0671, 1.7964, 138.61
0.5252, 0.2944, 123.64
4.2658, 0.8126, 220.79
2.0062, 0.3889, 0.26
4.0326, 1.5136, 143.05
3.3387, 1.8401, 14.22
4.9259, 1.0807, 148.88
4.0474, 1.0924, 324.41
2.5428, 0.6118, 115.83
4.1952, 1.5853, 277.22
4.9190, 0.3060, 157.80
0.9058, 1.9438, 119.99
1.0951, 1.8661, 202.09
1.6139, 0.8941, 342.21
4.6828, 1.0657, 202.49
1.8348, 0.9094, 156.09
1.1205, 0.2720, 168.02
2.4136, 1.1070, 276.27
4.4977, 1.5597, 16.65
3.2556, 0.6986, 31.13
2.2511, 1.1636, 183.83
0.7545, 0.3459, 188.45
2.9379, 0.8342, 109.30
1.7384, 1.1391, 65.83
3.8177, 0.2596, 166.88
4.5592, 0.8751, 104.64
0.8319, 0.9800, 317.42
1.6146, 0.0379, 32.42
0.3234, 1.6344, 297.41
0.8915, 1.5157, 286.98
0.0369, 0.5798, 231.74
4.7666, 1.1563, 98.39
3.8225, 1.8010, 91.13
0.2592, 0.0862, 330.53
3.2292, 1.0946, 321.94
2.5638, 1.6819, 291.39
3.8454, 1.6603, 148.10
4.6002, 0.7711, 276.10
1.2686, 0.8977, 8.20
4.7037, 1.2796, 5.03
3.7085, 1.6166, 333.89
4.4248, 1.2261, 340.82
1.9840, 0.4023, 349.09
3.8998, 1.9088, 249.81
2.3310, 0.3228, 348.36
1.9034, 1.0414, 351.86
2.5340, 1.8298, 59.47
3.3895, 0.7006, 208.95
1.9083, 1.5740, 318.84
3.0323, 1.7673, 157.77
3.1990, 0.3778, 127.41
4.0369, 1.6791, 2.96
0.3499, 1.6500, 223.88
4.9437, 0.1505, 226.53
3.6418, 0.3427, 144.85
4.1548, 1.0668, 114.67
3.6814, 0.4213, 90.40
1.6584, 0.2404, 219.21
4.7152, 0.3742, 261.29
2.9665, 0.2619, 62.92
2.7879, 0.7531, 235.82
4.6996, 1.6664, 228.96
2.0499, 0.5194, 281.09
0.7040, 1.9287, 175.84
1.4714, 0.7267, 74.05
1.7904, 1.2177, 208.09
0.0070, 1.1739, 201.24
2.4934, 1.1190, 245.22
0.4048, 1.9759, 83.20
1.2381, 0.0070, 118.86
3.6611, 1.8843, 286.30
0.0213, 1.1695, 211.95
3.7338, 0.9767, 343.60
0.8037, 0.4105, 80.60
4.3116, 0.7967, 23.06
0.9111, 1.6637, 152.10
4.5827, 1.1443, 264.33
3.1617, 0.6713, 357.24
1.4666, 1.7304, 149.60
0.0013, 1.4228, 251.10
3.3045, 0.3378, 187.69
4.9445, 1.4830, 276.04
0.3124, 0.0199, 137.07
0.7818, 1.6750, 292.37
0.0482, 0.3262, 94.05
4.8618, 1.0780, 273.52
2.7146, 1.3574, 77.97
4.4065, 0.4896, 299.23
4.8625, 1.0814, 57.57
3.4522, 1.1184, 146.44
1.1877, 0.2471, 62.69
1.9704, 1.0816, 358.85
4.2343, 0.8669, 105.90
1.3110, 1.0222, 285.94
1.2100, 0.9749, 328.15
2.2770, 1.4109, 109.11
2.7509, 1.8438, 63.19
1.2884, 0.0086, 21.21
1.7573, 0.9714, 152.22
4.2832, 0.4444, 199.22
2.9754, 0.9011, 17.13
4.8152, 1.3152, 338.44
2.2993, 1.3374, 101.11
2.9719, 0.0644, 308.57
1.7751, 0.1728, 216.85
1.0711, 0.9980, 330.92
4.6234, 0.3638, 3.04
0.5031, 1.6422, 302.42
2.3108, 1.3930, 83.20
2.0834, 0.8797, 76.98
3.5154, 0.5746, 227.75
4.7718, 1.8794, 246.12
2.3302, 0.6818, 261.76
4.0990, 0.1910, 33.83
1.9257, 1.5658, 130.84
3.2287, 0.7035, 158.85
3.8080, 0.9713, 57.01
2.9739, 1.4753, 73.45
2.4082, 1.9204, 298.65
3.6835, 1.6749, 4.09
1.8906, 1.2577, 200.74
3.8977, 0.7087, 274.87
3.2939, 1.2967, 200.55
4.1036, 0.7238, 22.01
0.0784, 0.7204, 182.12
4.5897, 0.1980, 249.55
4.6286, 1.1934, 224.22
2.9288, 0.7559, 231.74
1.1506, 0.8069, 236.46
0.4888, 1.6366, 156.46
2.5168, 0.5888, 353.41
0.5529, 0.8374, 5.46
2.3261, 0.9011, 356.58
3.2012, 1.3046, 241.52
0.6550, 0.2473, 215.32
2.6677, 0.6614, 308.85
2.7129, 1.5791, 139.14
4.1637, 0.6043, 80.39
1.8588, 0.5959, 105.61
3.6349, 0.7194, 131.10
2.6089, 1.0172, 357.07
2.7889, 0.8348, 216.03
1.9056, 1.6359, 245.46
2.8486, 1.9447, 206.67
4.9800, 1.4697, 250.36
2.6110, 1.0008, 277.83
4.3801, 0.2857, 250.10
0.2798, 0.8310, 184.53
3.7926, 1.0346, 204.06
0.4162, 1.6575, 53.05
4.6601, 0.8535, 320.29
0.7010, 1.2965, 167.95
4.1408, 1.0341, 243.81
3.7519, 1.8676, 337.24
2.8935, 1.2476, 327.20
0.5252, 1.9302, 163.91
4.2535, 0.0445, 232.31
1.0706, 0.2165, 151.20
4.1652, 1.8676, 126.57
1.6438, 1.2452, 195.19
0.9754, 0.2322, 253.03
0.7639, 1.4611, 4.78
1.7789, 0.4054, 58.01
4.2168, 0.3379, 166.45
3.7649, 1.2525, 138.01
1.8542, 0.7851, 299.99
1.2710, 1.8379, 321.48
1.2018, 1.8717, 71.13
4.4815, 0.2789, 71.13
3.4177, 0.2964, 234.71
2.4262, 1.5871, 185.98
2.8374, 0.1084, 61.40
4.1530, 0.3487, 274.35
1.3022, 1.2925, 205.08
1.0638, 0.7292, 185.69
4.9901, 0.7015, 235.67
1.8231, 0.3489, 164.87
4.2585, 1.4031, 195.51
4.7041, 1.4729, 219.21
1.0094, 0.0667, 167.03
3.1716, 1.6065, 96.54
1.9273, 0.6662, 16.19
4.6973, 0.3028, 325.90
3.1177, 1.4677, 196.36
0.1887, 1.1682, 273.50
2.2462, 1.1733, 152.41
2.6015, 0.8170, 261.00
0.3545, 0.1058, 44.81
4.0885, 0.9133, 182.50
4.2432, 0.5784, 49.49
0.4668, 1.8917, 19.89
4.0196, 0.1268, 61.13
0.3170, 0.3613, 10.83
3.8507, 0.2009, 337.26
2.6424, 1.7003, 33.40
0.6197, 0.4703, 163.18
0.7793, 0.4518, 81.83
1.6703, 0.2424, 26.21
3.7152, 0.4707, 250.95
1.6739, 1.4245, 248.56
3.0103, 0.2226, 35.82
1.5693, 0.0691, 260.59
3.7060, 0.7986, 107.63
2.6959, 0.8957, 217.40
2.2500, 0.2337, 177.94
3.6257, 1.2959, 338.46
0.9854, 0.1844, 31.18
2.1471, 1.4795, 185.81
4.9706, 0.6060, 311.94
1.0725, 1.2915, 199.61
3.3541, 0.8830, 357.61
4.5463, 0.4137, 231.95
3.4590, 1.8348, 106.40
0.7845, 0.4012, 199.85
0.2540, 1.9867, 285.78
4.4736, 1.5465, 98.20
0.4716, 0.8498, 57.33
4.7363, 1.3540, 109.33
2.4520, 1.2225, 11.77
0.0401, 0.3713, 67.62
3.6925, 0.7154, 26.80
2.0479, 1.1883, 41.90
3.2321, 1.1050, 179.99
2.0238, 0.1858, 262.65
1.0514, 0.9664, 291.47
4.7733, 1.5037, 72.38
4.6994, 0.2497, 80.22
0.6087, 0.1052, 263.35
2.0311, 1.7044, 351.55
4.4879, 0.5944, 72.12
0.8188, 1.8178, 248.48
4.9875, 0.4334, 40.15
4.4440, 0.2186, 132.66
3.6066, 0.5624, 58.94
4.3013, 1.0711, 34.59
3.0673, 0.5330, 223.60
3.8452, 1.1459, 337.53
2.5431, 1.5652, 55.20
0.8950, 1.9041, 14.08
2.7553, 1.3655, 340.84
0.2850, 0.1952, 203.70
1.1853, 1.9209, 120.24
0.3065, 0.4928, 162.04
4.0618, 0.1726, 251.83
4.4573, 0.3394, 162.04
0.6684, 1.6524, 300.09
1.1319, 0.5256, 224.67
0.1811, 1.7576, 179.33
2.8362, 1.0117, 342.58
1.5402, 1.5355, 103.34
4.7386, 0.7171, 317.33
4.3129, 0.7332, 139.48
3.8364, 0.2146, 200.56
4.1695, 0.1428, 177.02
1.5179, 1.4872, 83.54
1.5532, 0.5168, 164.63
0.0678, 1.3518, 58.99
0.4017, 1.2059, 288.05
0.7730, 0.3036, 154.35
4.5527, 0.2851, 90.83
2.3603, 0.5026, 142.72
2.4795, 1.9790, 230.69
3.5325, 0.8053, 229.25
1.6839, 0.1361, 28.00
0.7966, 1.6180, 204.24
2.0187, 1.5027, 202.77
4.4400, 0.4736, 65.09
0.7116, 1.5972, 305.22
1.5604, 0.2641, 327.37
3.1865, 0.6530, 121.94
2.4154, 0.4507, 355.62
2.8925, 1.4294, 325.21
0.9676, 1.1098, 140.98
1.6837, 1.4549, 120.95
3.3457, 1.0564, 27.49
2.1640, 1.2159, 226.03
3.9894, 1.5791, 103.98
0.8782, 0.8596, 329.14
1.6904, 0.3076, 313.95
4.8414, 0.1810, 112.94
3.8359, 1.2863, 313.94
